resultId,raceId,constructorId,position,year,name
2931,158,6,1,2000,FERRARI
2953,159,6,1,2000,FERRARI
2975,160,6,1,2000,FERRARI
2997,161,1,1,2000,MCLAREN AUTOMOTIVE
3019,162,1,1,2000,MCLAREN AUTOMOTIVE
3041,163,6,1,2000,FERRARI
3062,164,1,1,2000,MCLAREN AUTOMOTIVE
3084,165,6,1,2000,FERRARI
3106,166,1,1,2000,MCLAREN AUTOMOTIVE
3128,167,1,1,2000,MCLAREN AUTOMOTIVE
3150,168,6,1,2000,FERRARI
3172,169,1,1,2000,MCLAREN AUTOMOTIVE
3194,170,1,1,2000,MCLAREN AUTOMOTIVE
3216,171,6,1,2000,FERRARI
3238,172,6,1,2000,FERRARI
3260,173,6,1,2000,FERRARI
3282,174,6,1,2000,FERRARI
2932,158,6,2,2000,FERRARI
2954,159,22,2,2000,BENETTON
2976,160,1,2,2000,MCLAREN AUTOMOTIVE
2998,161,1,2,2000,MCLAREN AUTOMOTIVE
3020,162,1,2,2000,MCLAREN AUTOMOTIVE
3042,163,1,2,2000,MCLAREN AUTOMOTIVE
3063,164,6,2,2000,FERRARI
3085,165,6,2,2000,FERRARI
3107,166,1,2,2000,MCLAREN AUTOMOTIVE
3129,167,1,2,2000,MCLAREN AUTOMOTIVE
3151,168,1,2,2000,MCLAREN AUTOMOTIVE
3173,169,6,2,2000,FERRARI
3195,170,6,2,2000,FERRARI
3217,171,1,2,2000,MCLAREN AUTOMOTIVE
3239,172,6,2,2000,FERRARI
3261,173,1,2,2000,MCLAREN AUTOMOTIVE
3283,174,1,2,2000,MCLAREN AUTOMOTIVE
2933,158,3,3,2000,WILLIAMS
2955,159,17,3,2000,JORDAN
2977,160,1,3,2000,MCLAREN AUTOMOTIVE
2999,161,6,3,2000,FERRARI
3021,162,6,3,2000,FERRARI
3043,163,1,3,2000,MCLAREN AUTOMOTIVE
3064,164,22,3,2000,BENETTON
3086,165,22,3,2000,BENETTON
3108,166,6,3,2000,FERRARI
3130,167,6,3,2000,FERRARI
3152,168,1,3,2000,MCLAREN AUTOMOTIVE
3174,169,1,3,2000,MCLAREN AUTOMOTIVE
3196,170,3,3,2000,WILLIAMS
3218,171,3,3,2000,WILLIAMS
3240,172,17,3,2000,JORDAN
3262,173,1,3,2000,MCLAREN AUTOMOTIVE
3284,174,6,3,2000,FERRARI
2934,158,16,4,2000,BAR
2956,159,17,4,2000,JORDAN
2978,160,6,4,2000,FERRARI
3000,161,3,4,2000,WILLIAMS
3022,162,3,4,2000,WILLIAMS
3044,163,6,4,2000,FERRARI
3065,164,19,4,2000,JAGUAR
3087,165,1,4,2000,MCLAREN AUTOMOTIVE
3109,166,16,4,2000,BAR
3131,167,16,4,2000,BAR
3153,168,3,4,2000,WILLIAMS
3175,169,6,4,2000,FERRARI
3197,170,1,4,2000,MCLAREN AUTOMOTIVE
3219,171,21,4,2000,ARROWS
3241,172,16,4,2000,BAR
3263,173,6,4,2000,FERRARI
3285,174,1,4,2000,MCLAREN AUTOMOTIVE
2935,158,22,5,2000,BENETTON
2957,159,3,5,2000,WILLIAMS
2979,160,16,5,2000,BAR
3001,161,3,5,2000,WILLIAMS
3023,162,6,5,2000,FERRARI
3045,163,22,5,2000,BENETTON
3066,164,15,5,2000,SAUBER
3088,165,21,5,2000,ARROWS
3110,166,3,5,2000,WILLIAMS
3132,167,3,5,2000,WILLIAMS
3154,168,15,5,2000,SAUBER
3176,169,3,5,2000,WILLIAMS
3198,170,3,5,2000,WILLIAMS
3220,171,22,5,2000,BENETTON
3242,172,1,5,2000,MCLAREN AUTOMOTIVE
3264,173,3,5,2000,WILLIAMS
3286,174,16,5,2000,BAR
2557,141,6,1,2001,FERRARI
2579,142,6,1,2001,FERRARI
2601,143,1,1,2001,MCLAREN AUTOMOTIVE
2623,144,3,1,2001,WILLIAMS
2645,145,6,1,2001,FERRARI
2667,146,1,1,2001,MCLAREN AUTOMOTIVE
2689,147,6,1,2001,FERRARI
2711,148,3,1,2001,WILLIAMS
